0,Magnitude,Name,Time,Last Updated,TZ,URL,Details,Felt,CDI,MMI,Alert,Status,Tsunami,SIG,Net,Code,IDS,Sources,Types,NST,DMIN,RMS,GAP,MagType,Etype,Title,Location Type,Coordinates
907,4.8,Iceland,704184523420,1415321429809,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00056cv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00056cv&format=geojson,,,,,reviewed,0,354,us,p00056cv,",usp00056cv,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland,Point,"[-17.366, 64.659, 10]"
908,4.3,Iceland region,695099695470,1415321394265,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00051nr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00051nr&format=geojson,,,,,reviewed,0,284,us,p00051nr,",usp00051nr,",",us,",",origin,phase-data,",,,0.8,,mb,earthquake,M 4.3 - Iceland region,Point,"[-17.306, 68.769, 10]"
909,4.4,Iceland region,695092860260,1415321394258,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00051nn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00051nn&format=geojson,,,,,reviewed,0,298,us,p00051nn,",usp00051nn,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.4 - Iceland region,Point,"[-18.975, 68.57, 10]"
910,4.5,Iceland region,666303258230,1415321279462,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004mu6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004mu6&format=geojson,,,,,reviewed,0,312,us,p0004mu6,",usp0004mu6,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.5 - Iceland region,Point,"[-19.06, 68.026, 10]"
911,4.4,Iceland region,666287594210,1415321279446,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004mu1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004mu1&format=geojson,,,,,reviewed,0,298,us,p0004mu1,",usp0004mu1,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.4 - Iceland region,Point,"[-18.648, 68.008, 10]"
912,5.2,Iceland,665221422940,1478728003715,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004mbf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004mbf&format=geojson,,,,,reviewed,0,416,us,p0004mbf,",gcmtb013091a,usp0004mbf,gcmt19910130074342,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,origin,phase-data,",,,1.0,,mw,earthquake,M 5.2 - Iceland,Point,"[-20.807, 64.394, 10]"
913,4.6,Iceland region,662890999530,1415321264816,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004k57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004k57&format=geojson,,,,,reviewed,0,326,us,p0004k57,",usp0004k57,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.6 - Iceland region,Point,"[-26.658, 62.183, 10]"
914,4.5,Iceland region,662880328900,1415321264734,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004k4x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004k4x&format=geojson,,,,,reviewed,0,312,us,p0004k4x,",usp0004k4x,",",us,",",origin,phase-data,",,,1.4,,mb,earthquake,M 4.5 - Iceland region,Point,"[-26.781, 62.139, 10]"
915,4.9,Iceland region,662854763390,1415321264478,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004k49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004k49&format=geojson,,,,,reviewed,0,369,us,p0004k49,",usp0004k49,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.9 - Iceland region,Point,"[-26.553, 62.269, 10]"
916,4.9,Iceland region,662439462730,1415321260306,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004jx7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004jx7&format=geojson,,,,,reviewed,0,369,us,p0004jx7,",usp0004jx7,",",us,",",origin,phase-data,",,,1.3,,ms,earthquake,M 4.9 - Iceland region,Point,"[-18.314, 68.279, 10]"
917,4.5,Iceland region,662437852100,1415321260304,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004jx6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004jx6&format=geojson,,,,,reviewed,0,312,us,p0004jx6,",usp0004jx6,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.5 - Iceland region,Point,"[-18.279, 68.425, 10]"
918,4.3,Iceland region,657825627390,1415321244548,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gjf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gjf&format=geojson,,,,,reviewed,0,284,us,p0004gjf,",usp0004gjf,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.3 - Iceland region,Point,"[-24.208, 63.064, 10]"
919,4.4,Iceland region,657642372150,1415321243664,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gg6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gg6&format=geojson,,,,,reviewed,0,298,us,p0004gg6,",usp0004gg6,",",us,",",origin,phase-data,",,,1.5,,mb,earthquake,M 4.4 - Iceland region,Point,"[-24.355, 63.641, 10]"
920,4.7,Iceland region,657362377670,1415321239792,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcq&format=geojson,,,,,reviewed,0,340,us,p0004gcq,",usp0004gcq,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.499, 63.61, 5]"
921,4.7,Iceland region,657356333480,1415321239747,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcm&format=geojson,,,,,reviewed,0,340,us,p0004gcm,",usp0004gcm,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.341, 63.26, 5]"
922,4.8,Iceland region,657354217320,1415321239719,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcj&format=geojson,,,,,reviewed,0,354,us,p0004gcj,",usp0004gcj,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.8 - Iceland region,Point,"[-24.192, 63.198, 5]"
923,4.7,Iceland region,657352337390,1415321239673,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcg&format=geojson,,,,,reviewed,0,340,us,p0004gcg,",usp0004gcg,",",us,",",origin,phase-data,",,,0.6,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.548, 63.239, 5]"
924,5.0,Iceland region,657348610900,1415321239669,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gce,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gce&format=geojson,,,,,reviewed,0,385,us,p0004gce,",usp0004gce,",",us,",",origin,phase-data,",,,0.6,,mb,earthquake,M 5.0 - Iceland region,Point,"[-24.634, 62.891, 5]"
925,4.8,Iceland region,657345645010,1415321239597,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcc&format=geojson,,,,,reviewed,0,354,us,p0004gcc,",usp0004gcc,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland region,Point,"[-24.638, 63.294, 5]"
926,4.7,Iceland region,657344657300,1415321239594,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gcb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gcb&format=geojson,,,,,reviewed,0,340,us,p0004gcb,",usp0004gcb,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.153, 63.303, 5]"
927,5.0,Iceland region,657334303360,1415321239554,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gc7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gc7&format=geojson,,,,,reviewed,0,385,us,p0004gc7,",usp0004gc7,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 5.0 - Iceland region,Point,"[-24.352, 63.221, 5]"
928,4.6,Iceland region,657328204620,1415321239549,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gc5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gc5&format=geojson,,,,,reviewed,0,326,us,p0004gc5,",usp0004gc5,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.6 - Iceland region,Point,"[-24.378, 63.197, 5]"
929,4.7,Iceland region,657321816780,1415321239534,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gc0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gc0&format=geojson,,,,,reviewed,0,340,us,p0004gc0,",usp0004gc0,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.405, 63.224, 5]"
930,4.8,Iceland region,657314149920,1415321239521,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbw&format=geojson,,,,,reviewed,0,354,us,p0004gbw,",usp0004gbw,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland region,Point,"[-24.308, 63.234, 5]"
931,4.7,Iceland region,657301650560,1415321239505,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbp&format=geojson,,,,,reviewed,0,340,us,p0004gbp,",usp0004gbp,",",us,",",origin,phase-data,",,,0.6,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.148, 63.303, 5]"
932,4.9,Iceland region,657295415630,1478735457794,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbm&format=geojson,,,,,reviewed,0,369,us,p0004gbm,",gcmtb103090b,usp0004gbm,gcmt19901030140335,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,origin,phase-data,",,,1.3,,mw,earthquake,M 4.9 - Iceland region,Point,"[-24.302, 63.116, 5]"
933,4.9,Iceland region,657295075170,1415321239492,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbk&format=geojson,,,,,reviewed,0,369,us,p0004gbk,",usp0004gbk,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.9 - Iceland region,Point,"[-24.509, 63.252, 5]"
934,5.1,Iceland region,657293752090,1415321239490,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbj&format=geojson,,,,,reviewed,0,400,us,p0004gbj,",usp0004gbj,",",us,",",origin,phase-data,",,,0.6,,mb,earthquake,M 5.1 - Iceland region,Point,"[-24.466, 63.347, 5]"
935,4.7,Iceland region,657292030050,1415321239487,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbh&format=geojson,,,,,reviewed,0,340,us,p0004gbh,",usp0004gbh,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.588, 63.045, 5]"
936,4.7,Iceland region,657291286690,1415321239483,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbf&format=geojson,,,,,reviewed,0,340,us,p0004gbf,",usp0004gbf,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.7 - Iceland region,Point,"[-24.671, 63.102, 5]"
937,4.8,Iceland region,657289836370,1415321239478,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004gbe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004gbe&format=geojson,,,,,reviewed,0,354,us,p0004gbe,",usp0004gbe,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland region,Point,"[-24.514, 63.013, 5]"
938,5.6,Iceland,653440062860,1478734180124,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004esb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004esb&format=geojson,,,,,reviewed,0,482,us,p0004esb,",gcmtb091590b,usp0004esb,gcmt19900915230742,iscgem356592,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,",,,1.2,,mw,earthquake,M 5.6 - Iceland,Point,"[-17.617, 64.655, 10]"
939,4.4,Iceland region,653421123110,1415321227133,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004erz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004erz&format=geojson,,,,,reviewed,0,298,us,p0004erz,",usp0004erz,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.4 - Iceland region,Point,"[-22.494, 63.813, 10]"
940,4.2,Iceland region,644047961420,1415321185087,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00049ya,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00049ya&format=geojson,,,,,reviewed,0,271,us,p00049ya,",usp00049ya,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.2 - Iceland region,Point,"[-25.495, 62.796, 10]"
941,4.6,Iceland region,643690589260,1415321184294,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00049sh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00049sh&format=geojson,,,,,reviewed,0,326,us,p00049sh,",usp00049sh,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,M 4.6 - Iceland region,Point,"[-24.734, 63.057, 10]"
942,4.8,Iceland region,637843591920,1415321157540,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00046tt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00046tt&format=geojson,,,,,reviewed,0,354,us,p00046tt,",usp00046tt,",",us,",",impact-text,origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland region,Point,"[-22.074, 63.883, 10]"
943,3.9,Iceland,623531738180,1415321098753,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00040az,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00040az&format=geojson,,,,,reviewed,0,234,us,p00040az,",usp00040az,",",us,",",origin,phase-data,",,,1.4,,mb,earthquake,M 3.9 - Iceland,Point,"[-19.332, 63.565, 10]"
944,4.4,Iceland region,618890169710,1415321081618,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003ycn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003ycn&format=geojson,,,,,reviewed,0,298,us,p0003ycn,",usp0003ycn,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.4 - Iceland region,Point,"[-26.478, 62.016, 10]"
945,4.4,Iceland region,616829300690,1415321073678,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003xff,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003xff&format=geojson,,,,,reviewed,0,298,us,p0003xff,",usp0003xff,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.4 - Iceland region,Point,"[-11.267, 65.7, 10]"
946,4.2,Iceland,610501573020,1415321049545,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003uz3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003uz3&format=geojson,,,,,reviewed,0,271,us,p0003uz3,",usp0003uz3,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.2 - Iceland,Point,"[-17.322, 64.719, 10]"
947,5.1,Iceland,602522305470,1478728090519,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003rgq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003rgq&format=geojson,,,,,reviewed,0,400,us,p0003rgq,",gcmtb020389b,usp0003rgq,gcmt19890203151825,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,origin,phase-data,",,,1.1,,mw,earthquake,M 5.1 - Iceland,Point,"[-17.381, 64.583, 10]"
948,4.1,Iceland,602519999030,1415321012904,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003rgp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003rgp&format=geojson,,,,,reviewed,0,259,us,p0003rgp,",usp0003rgp,",",us,",",origin,phase-data,",,,0.7,,mb,earthquake,M 4.1 - Iceland,Point,"[-17.514, 64.647, 10]"
949,4.4,Iceland,590996797840,1415320970316,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003m6z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003m6z&format=geojson,,,,,reviewed,0,298,us,p0003m6z,",usp0003m6z,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.4 - Iceland,Point,"[-16.987, 65.206, 10]"
950,4.2,Iceland region,590108422490,1415320969012,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003kxk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003kxk&format=geojson,,,,,reviewed,0,271,us,p0003kxk,",usp0003kxk,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.2 - Iceland region,Point,"[-18.152, 66.292, 10]"
951,4.8,Iceland region,590098755890,1415320968996,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003kxg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003kxg&format=geojson,,,,,reviewed,0,354,us,p0003kxg,",usp0003kxg,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.8 - Iceland region,Point,"[-18.003, 66.566, 10]"
952,4.4,Iceland region,589819244620,1415320968462,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003ku1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003ku1&format=geojson,,,,,reviewed,0,298,us,p0003ku1,",usp0003ku1,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.4 - Iceland region,Point,"[-18.383, 66.406, 23.4]"
953,4.2,Iceland region,558758262660,1415320856923,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00038ec,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00038ec&format=geojson,,,,,reviewed,0,271,us,p00038ec,",usp00038ec,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.2 - Iceland region,Point,"[-18.129, 66.45, 10]"
954,4.4,Iceland,552160580820,1415320836545,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003686&format=geojson,,,,,reviewed,0,298,us,p0003686,",usp0003686,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.4 - Iceland,Point,"[-17.602, 64.713, 5]"
955,6.0,Iceland,548940714330,1581015964299,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003588&format=geojson,,,5.2,,reviewed,0,554,us,p0003588,",gcmtb052587a,usp0003588,gcmt19870525113154,atlas19870525113157,iscgem467747,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",,,1.0,,mw,earthquake,M 6.0 - Iceland,Point,"[-19.728, 63.85, 7.6]"
956,4.5,Iceland region,543228097890,1415320805527,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00033fh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00033fh&format=geojson,,,,,reviewed,0,312,us,p00033fh,",usp00033fh,",",us,",",origin,phase-data,",,,1.4,,mb,earthquake,M 4.5 - Iceland region,Point,"[-17.803, 68.337, 10]"
957,4.1,Iceland region,540959538510,1415320793149,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00032nx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00032nx&format=geojson,,,,,reviewed,0,259,us,p00032nx,",usp00032nx,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,M 4.1 - Iceland region,Point,"[-22.677, 63.808, 10]"
958,5.2,Iceland,533098141440,1415320762621,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00030ak,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00030ak&format=geojson,,,,,reviewed,0,416,us,p00030ak,",usp00030ak,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 5.2 - Iceland,Point,"[-17.318, 64.658, 10]"
959,4.2,Iceland region,529544051860,1415320748954,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002yws,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002yws&format=geojson,,,,,reviewed,0,271,us,p0002yws,",usp0002yws,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.2 - Iceland region,Point,"[-17.447, 66.205, 10]"
960,4.6,Iceland region,527264289920,1415320741090,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002y50,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002y50&format=geojson,,,,,reviewed,0,326,us,p0002y50,",usp0002y50,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.6 - Iceland region,Point,"[-23.965, 63.407, 10]"
961,4.7,Iceland region,523417061180,1415320728244,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002wu5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002wu5&format=geojson,,,,,reviewed,0,340,us,p0002wu5,",usp0002wu5,",",us,",",origin,phase-data,",,,1.0,,mb,earthquake,M 4.7 - Iceland region,Point,"[-25.733, 62.587, 10]"
962,4.2,Iceland region,512858130180,1415320690590,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002skb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002skb&format=geojson,,,,,reviewed,0,271,us,p0002skb,",usp0002skb,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 4.2 - Iceland region,Point,"[-25.132, 62.756, 10]"
963,4.4,Iceland region,512848948740,1415320690502,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002sk8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002sk8&format=geojson,,,,,reviewed,0,298,us,p0002sk8,",usp0002sk8,",",us,",",origin,phase-data,",,,0.7,,mb,earthquake,M 4.4 - Iceland region,Point,"[-25.485, 62.517, 10]"
964,5.3,Iceland region,512848186970,1478729578938,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002sk7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002sk7&format=geojson,,,,,reviewed,0,432,us,p0002sk7,",gcmtb040286b,usp0002sk7,gcmt19860402174946,",",gcmt,us,gcmt,",",focal-mechanism,impact-text,origin,phase-data,",,,1.0,,mw,earthquake,M 5.3 - Iceland region,Point,"[-25.337, 62.63, 10]"
965,4.9,Iceland region,512847601960,1415320690415,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002sk6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002sk6&format=geojson,,,,,reviewed,0,369,us,p0002sk6,",usp0002sk6,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,M 4.9 - Iceland region,Point,"[-25.514, 62.591, 10]"
966,5.3,Iceland region,512839576430,1415320690016,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002sk3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002sk3&format=geojson,,,,,reviewed,0,432,us,p0002sk3,",usp0002sk3,",",us,",",origin,phase-data,",,,1.2,,mb,earthquake,M 5.3 - Iceland region,Point,"[-25.328, 62.681, 10]"
